Tm_encoded,Pos_encoded,Player_Encoded,Season,MP,FG,FGA,3P,2P,2PA,FT,FTA,DRB,TRB,AST,BLK,TOV,PF,PTS,PER,TS%,FTr,BLK%,TOV%,OWS,DWS,WS,WS/48,BPM,VORP,Balance,all_rookie
1,0,485,2013,1400,234,502,40,194,388,99,122,225,365,109,27,106,227,607,15.2,0.546,0.243,1.5,16.0,1.5,1.4,2.9,0.101,-1.2,0.3,0.3048780487804878,2.0
34,3,664,2013,319,33,91,4,29,70,8,12,36,57,10,1,14,26,78,6.0,0.405,0.132,0.3,12.7,-0.4,0.3,0.0,-0.006,-6.2,-0.3,0.5365853658536586,0.0
34,4,285,2013,109,11,37,5,6,20,5,7,16,20,7,1,9,7,32,6.6,0.399,0.189,0.8,18.3,-0.3,0.2,-0.1,-0.043,-2.9,0.0,0.5365853658536586,0.0
23,4,34,2013,399,33,68,2,31,55,7,10,58,94,15,10,19,74,75,9.0,0.518,0.147,2.0,20.8,0.2,0.6,0.8,0.099,-2.4,0.0,0.7195121951219512,0.0
0,2,205,2013,641,72,188,10,62,146,29,43,55,60,93,0,61,54,183,5.8,0.442,0.229,0.0,22.8,-1.1,0.4,-0.7,-0.054,-7.3,-0.9,0.4634146341463415,0.0
8,4,684,2013,224,18,57,7,11,32,11,15,12,14,34,1,18,27,54,5.7,0.425,0.263,0.4,22.1,-0.2,0.1,-0.2,-0.032,-6.4,-0.2,0.3536585365853658,0.0
3,4,819,2013,1231,129,336,57,72,158,31,41,105,124,68,15,44,84,346,8.0,0.489,0.122,0.9,11.1,-0.1,1.7,1.6,0.063,-2.6,-0.2,0.5853658536585366,0.0
21,0,395,2013,684,69,129,0,69,128,52,73,101,150,26,50,20,73,190,15.2,0.59,0.566,6.1,11.0,1.2,0.6,1.8,0.128,0.2,0.4,0.4146341463414634,0.0
16,2,637,2013,1309,170,389,18,152,327,59,90,116,149,187,15,57,67,417,12.7,0.486,0.231,0.9,11.7,0.9,0.2,1.2,0.043,-1.8,0.1,0.1829268292682926,0.0
2,0,136,2013,1416,172,404,0,172,403,146,200,235,353,92,41,87,170,490,13.1,0.498,0.495,2.3,15.0,0.4,2.2,2.6,0.09,-2.0,0.0,0.524390243902439,2.0
31,1,689,2012,342,42,75,1,41,73,31,38,47,77,11,15,17,53,116,15.9,0.632,0.507,3.5,15.6,0.7,0.4,1.1,0.157,0.1,0.2,0.4146341463414634,0.0
9,3,298,2012,2058,276,628,52,224,483,144,190,280,333,98,14,101,140,748,11.0,0.526,0.303,0.5,12.4,0.9,1.9,2.8,0.065,-1.7,0.1,0.573170731707317,1.0
27,4,875,2012,894,118,309,9,109,244,50,65,109,145,58,9,60,56,295,9.1,0.437,0.21,0.8,15.1,-1.1,0.6,-0.5,-0.028,-4.6,-0.6,0.4024390243902439,0.0
34,4,74,2012,1745,282,687,91,191,451,125,159,168,211,137,29,90,113,780,13.6,0.515,0.231,1.3,10.6,1.0,2.0,3.0,0.082,0.2,1.0,0.3536585365853658,1.0
6,3,332,2012,1353,141,367,63,78,175,47,73,152,187,94,17,49,128,392,10.2,0.491,0.199,1.0,10.9,0.2,1.3,1.5,0.055,-1.0,0.3,0.5,0.0
6,4,362,2012,26,6,14,2,4,11,2,2,2,3,1,0,2,3,16,14.8,0.538,0.143,0.0,11.8,0.0,0.0,0.0,0.033,-1.5,0.0,0.5,0.0
19,1,45,2012,1846,349,676,0,349,670,169,225,357,522,63,112,89,158,867,21.7,0.559,0.333,5.1,10.3,3.7,2.4,6.1,0.159,2.5,2.1,0.3292682926829268,1.0
8,0,31,2012,1243,208,342,1,207,340,59,159,288,457,30,95,57,144,476,21.6,0.578,0.465,6.1,12.2,2.2,2.3,4.5,0.172,2.5,1.4,0.3536585365853658,2.0
8,4,507,2012,407,42,112,14,28,62,21,29,29,37,26,3,19,46,119,7.9,0.477,0.259,0.6,13.2,0.0,0.2,0.2,0.021,-4.2,-0.2,0.3536585365853658,0.0
7,4,263,2012,428,75,152,22,53,98,30,39,29,35,44,1,32,65,202,13.8,0.597,0.257,0.2,15.9,0.7,0.3,1.0,0.115,-1.4,0.1,0.6951219512195121,0.0
9,3,239,2012,1061,84,257,14,70,190,45,55,202,260,53,25,51,159,227,7.1,0.404,0.214,1.8,15.4,-0.9,1.6,0.6,0.028,-3.6,-0.4,0.573170731707317,0.0
24,3,598,2012,1974,260,564,32,228,447,73,128,213,335,50,62,69,144,625,12.5,0.504,0.227,2.4,10.0,0.7,1.7,2.4,0.059,-1.3,0.4,0.2439024390243902,0.0
16,1,422,2012,827,162,336,0,162,333,56,105,181,297,31,42,47,83,380,18.2,0.497,0.313,3.7,11.0,0.6,1.2,1.9,0.109,-1.7,0.1,0.4634146341463415,0.0
6,0,63,2012,457,53,103,0,53,101,25,41,79,131,6,38,18,64,131,14.7,0.541,0.398,6.5,12.9,0.5,0.7,1.2,0.125,-1.6,0.0,0.5,0.0
0,4,423,2012,902,131,294,53,78,156,59,70,77,94,56,10,40,37,374,13.0,0.576,0.238,0.8,11.0,1.1,0.6,1.7,0.091,-0.8,0.3,0.5365853658536586,0.0
11,4,663,2012,619,72,180,36,36,86,23,32,90,110,47,9,29,51,203,11.4,0.523,0.178,1.1,13.0,0.5,1.0,1.5,0.115,0.2,0.3,0.6049382716049383,0.0
23,3,683,2012,280,39,99,0,39,97,10,15,50,62,10,6,15,23,88,7.8,0.417,0.152,1.6,12.4,-0.4,0.4,0.0,-0.003,-7.3,-0.4,0.7317073170731707,0.0
10,1,799,2012,276,43,94,5,38,75,13,17,37,65,15,19,13,21,104,17.1,0.512,0.181,5.2,11.4,0.3,0.4,0.7,0.128,1.7,0.3,0.5487804878048781,0.0
1,3,514,2012,24,2,11,0,2,9,3,4,4,5,1,0,2,2,7,-3.2,0.274,0.364,0.0,13.6,-0.2,0.0,-0.1,-0.275,-17.1,-0.1,0.5061728395061729,0.0
2,3,608,2012,2025,281,613,2,279,604,140,187,324,455,117,70,101,164,704,14.0,0.506,0.305,2.8,12.7,1.1,1.0,2.1,0.051,-2.6,-0.3,0.2560975609756097,2.0
16,4,236,2012,280,33,95,4,29,79,8,15,14,17,20,0,16,27,78,3.0,0.384,0.158,0.0,13.6,-0.6,0.1,-0.4,-0.076,-8.9,-0.5,0.4634146341463415,0.0
24,4,236,2012,297,27,68,10,17,47,12,19,24,29,12,0,10,25,76,6.5,0.498,0.279,0.0,11.6,0.0,0.1,0.1,0.01,-5.7,-0.3,0.2439024390243902,0.0
23,3,399,2012,147,24,68,9,15,38,14,14,13,18,5,2,6,13,71,11.2,0.479,0.206,1.0,7.5,0.1,0.1,0.2,0.058,-5.4,-0.1,0.7317073170731707,0.0
27,0,602,2012,1206,151,277,3,148,270,72,89,175,255,33,38,49,168,377,12.1,0.596,0.321,2.4,13.4,1.8,0.7,2.4,0.097,-3.3,-0.4,0.4024390243902439,0.0
27,2,157,2012,3167,553,1288,185,368,785,271,321,215,257,531,19,243,172,1562,16.4,0.546,0.249,0.5,14.5,5.1,0.7,5.8,0.088,0.3,1.8,0.4024390243902439,1.0
26,2,489,2012,702,56,151,23,33,78,8,14,38,42,143,4,57,48,143,7.8,0.455,0.093,0.4,26.6,-0.4,0.2,-0.2,-0.012,-5.2,-0.6,0.3048780487804878,0.0
8,4,504,2012,475,62,141,14,48,96,27,32,46,50,28,4,11,53,165,11.4,0.532,0.227,0.7,6.6,0.6,0.3,0.9,0.089,-1.9,0.0,0.3536585365853658,0.0
19,3,176,2012,694,44,108,22,22,52,8,8,70,78,44,12,23,89,118,6.3,0.529,0.074,1.4,17.1,0.2,0.3,0.5,0.034,-2.7,-0.1,0.3292682926829268,0.0
7,1,692,2012,26,4,12,0,4,11,1,2,1,2,3,0,1,3,9,5.9,0.349,0.167,0.0,7.2,0.0,0.0,0.0,-0.051,-9.2,0.0,0.6951219512195121,0.0
24,0,521,2012,638,101,197,0,101,196,30,45,144,209,52,26,37,107,232,15.8,0.535,0.228,3.1,14.6,0.7,0.7,1.4,0.107,-1.6,0.1,0.2439024390243902,0.0
19,4,55,2012,1418,145,390,28,117,304,59,108,93,109,127,9,74,122,377,5.9,0.431,0.277,0.5,14.5,-1.2,0.1,-1.1,-0.038,-6.2,-1.5,0.3292682926829268,0.0
10,1,806,2012,247,35,78,0,35,77,16,38,47,77,10,5,23,29,86,12.0,0.454,0.487,1.5,19.5,-0.3,0.4,0.1,0.024,-4.2,-0.1,0.5487804878048781,0.0
31,4,800,2012,1239,186,457,65,121,261,30,42,109,144,53,14,48,122,467,10.4,0.491,0.092,0.9,9.2,0.0,0.8,0.9,0.034,-2.5,-0.1,0.4146341463414634,0.0
0,1,616,2012,376,70,147,0,70,146,43,56,71,110,12,2,21,32,183,16.3,0.533,0.381,0.4,10.9,0.5,0.4,0.9,0.11,-3.5,-0.1,0.5365853658536586,0.0
1,1,365,2012,892,111,225,1,110,220,47,63,172,264,35,22,29,154,270,13.5,0.534,0.28,1.9,10.3,1.3,1.4,2.7,0.146,-1.9,0.0,0.5061728395061729,0.0
2,3,392,2012,1507,172,399,53,119,245,75,103,99,150,63,15,48,136,472,10.3,0.531,0.258,0.8,9.7,1.2,0.0,1.2,0.039,-3.6,-0.6,0.2560975609756097,0.0
3,2,589,2012,392,43,113,4,39,90,9,16,41,44,63,7,35,47,99,6.0,0.412,0.142,1.3,22.6,-0.7,0.4,-0.3,-0.031,-5.6,-0.4,0.5487804878048781,0.0
5,4,227,2012,1756,336,815,63,273,612,159,213,127,149,183,16,121,113,894,13.7,0.492,0.261,0.7,11.8,0.3,0.6,0.9,0.026,-2.1,-0.1,0.2926829268292683,1.0
14,4,820,2012,272,33,86,4,29,70,21,29,15,28,43,4,29,34,91,9.3,0.461,0.337,1.2,22.7,-0.2,0.3,0.1,0.017,-3.8,-0.1,0.6829268292682927,0.0
5,0,849,2012,2033,245,559,0,245,555,120,157,279,438,96,70,95,251,610,11.0,0.486,0.281,2.8,13.1,0.8,1.2,2.0,0.048,-4.0,-1.0,0.2926829268292683,2.0
18,4,571,2011,1648,274,640,47,227,490,113,148,130,200,131,15,118,116,708,12.9,0.502,0.231,0.7,14.3,0.5,0.3,0.8,0.022,-2.4,-0.2,0.3333333333333333,2.0
32,4,19,2011,939,153,357,15,138,312,104,143,75,132,55,5,51,84,425,14.0,0.506,0.401,0.4,10.8,1.1,0.4,1.5,0.076,-2.0,0.0,0.5454545454545454,0.0
3,4,408,2011,359,32,79,2,30,68,43,56,33,56,14,5,14,20,109,12.5,0.526,0.709,1.0,11.9,0.5,0.6,1.1,0.144,-1.3,0.1,0.7575757575757576,0.0
15,2,654,2011,1260,177,450,21,156,374,66,85,70,91,133,2,105,124,441,7.9,0.452,0.189,0.1,17.7,-1.4,1.4,0.0,0.0,-6.3,-1.4,0.696969696969697,0.0
28,2,407,2011,1135,172,446,78,94,230,40,48,56,73,108,3,67,73,462,10.8,0.495,0.108,0.2,12.5,0.5,-0.2,0.3,0.012,-3.4,-0.4,0.3333333333333333,0.0
32,0,258,2011,874,117,236,0,117,235,70,105,171,278,8,23,54,87,304,14.5,0.539,0.445,2.1,16.1,0.9,0.8,1.7,0.095,-3.0,-0.2,0.5454545454545454,0.0
13,4,37,2011,419,68,174,28,40,99,11,12,26,31,20,0,21,32,175,8.4,0.488,0.069,0.0,10.5,0.0,0.1,0.1,0.011,-5.0,-0.3,0.6212121212121212,0.0
7,3,438,2011,258,48,111,17,31,64,2,5,51,62,20,3,16,15,115,13.9,0.508,0.045,0.9,12.4,0.1,0.2,0.3,0.055,0.1,0.1,0.5757575757575758,0.0
24,1,463,2011,84,9,31,2,7,18,0,1,9,12,2,3,6,5,20,1.7,0.318,0.032,2.8,16.0,-0.3,0.1,-0.3,-0.145,-9.9,-0.2,0.5606060606060606,0.0
22,1,447,2011,540,63,149,20,43,90,16,26,97,144,11,20,20,48,162,13.7,0.505,0.174,3.0,11.1,0.4,1.0,1.4,0.127,0.1,0.3,0.5454545454545454,0.0
16,3,813,2011,479,79,169,6,73,146,44,54,71,101,22,7,31,45,208,14.2,0.54,0.32,1.1,13.9,0.4,0.4,0.9,0.087,-1.9,0.0,0.4696969696969697,0.0
28,3,847,2011,88,8,24,1,7,21,3,5,11,14,7,3,2,3,20,10.4,0.382,0.208,2.5,7.1,0.0,0.1,0.0,0.013,-2.2,0.0,0.3333333333333333,0.0
5,2,523,2011,1558,350,747,73,277,564,171,196,147,191,275,20,160,110,944,21.4,0.566,0.262,1.0,16.1,3.4,0.6,4.1,0.125,4.1,2.4,0.3181818181818182,1.0
23,2,711,2011,501,51,159,13,38,97,25,29,39,53,71,1,36,31,140,9.2,0.408,0.182,0.1,17.3,-0.4,0.5,0.1,0.011,-3.6,-0.2,0.7121212121212122,0.0
9,2,116,2011,893,130,291,3,127,271,34,39,60,68,170,6,60,85,297,12.4,0.482,0.134,0.5,16.3,0.4,0.1,0.5,0.028,-4.2,-0.5,0.3484848484848485,0.0
29,2,142,2011,266,22,70,3,19,55,11,17,20,25,34,3,12,16,58,6.9,0.374,0.243,0.8,13.4,-0.2,0.2,0.0,0.001,-5.0,-0.2,0.7575757575757576,0.0
8,2,81,2011,2129,319,769,105,214,493,104,137,178,211,251,10,171,154,847,11.7,0.511,0.178,0.4,17.1,0.3,1.0,1.3,0.029,-2.6,-0.3,0.3787878787878788,0.0
17,4,566,2011,243,23,59,2,21,49,14,17,17,26,31,4,17,22,62,9.3,0.466,0.288,1.2,20.4,0.0,0.1,0.1,0.024,-3.8,-0.1,0.3939393939393939,0.0
29,3,478,2011,1534,199,404,41,158,295,68,88,223,327,70,24,44,88,507,16.6,0.573,0.218,1.1,9.0,3.1,2.4,5.5,0.171,3.4,2.1,0.7575757575757576,0.0
16,1,427,2011,555,97,191,3,94,182,21,28,75,120,25,17,18,67,218,15.3,0.536,0.147,2.3,8.1,0.9,0.5,1.4,0.122,-0.3,0.2,0.4696969696969697,0.0
24,3,191,2011,115,12,25,0,12,21,9,19,9,15,5,0,10,6,33,8.9,0.495,0.76,0.0,23.1,-0.1,0.1,0.0,0.0,-4.5,-0.1,0.5606060606060606,0.0
34,2,769,2011,779,88,220,12,76,178,42,59,80,92,131,2,48,50,230,11.9,0.468,0.268,0.2,16.3,0.2,0.5,0.7,0.042,-2.6,-0.1,0.303030303030303,0.0
1,2,246,2011,331,43,113,17,26,68,7,7,29,33,34,3,21,33,110,8.8,0.474,0.062,0.7,15.3,-0.3,0.5,0.2,0.031,-2.4,0.0,0.5909090909090909,0.0
13,2,177,2011,169,18,42,4,14,33,6,9,14,16,21,0,19,16,46,5.2,0.5,0.214,0.0,29.2,-0.2,0.1,-0.2,-0.045,-7.8,-0.2,0.6212121212121212,0.0
10,1,576,2011,126,16,54,2,14,37,6,8,11,16,3,2,4,12,40,3.8,0.348,0.148,1.2,6.5,-0.3,0.1,-0.2,-0.083,-9.3,-0.2,0.5151515151515151,0.0
26,1,587,2011,1227,174,436,43,131,312,76,106,210,279,65,42,70,179,467,12.1,0.484,0.243,2.5,12.7,0.1,1.4,1.5,0.059,-2.1,0.0,0.5,0.0
10,3,113,2011,1804,248,549,60,188,371,43,78,210,300,134,29,81,142,599,13.3,0.513,0.142,1.2,12.2,1.6,1.8,3.4,0.09,0.8,1.3,0.5151515151515151,2.0
14,2,454,2011,237,25,72,2,23,57,11,14,13,15,30,0,29,17,63,3.3,0.403,0.194,0.0,27.1,-0.7,0.2,-0.5,-0.105,-8.8,-0.4,0.6212121212121212,0.0
22,2,305,2011,1705,214,534,48,166,377,87,109,144,186,164,8,111,173,563,10.8,0.484,0.204,0.4,16.0,-0.1,2.5,2.4,0.068,-1.4,0.2,0.5454545454545454,0.0
34,3,130,2011,1431,116,312,44,72,185,30,44,190,233,49,30,38,176,306,8.3,0.462,0.141,1.6,10.3,0.1,1.5,1.5,0.052,-2.2,-0.1,0.303030303030303,0.0
27,2,652,2011,541,67,180,13,54,135,20,28,39,56,62,3,42,55,167,7.8,0.434,0.156,0.4,17.9,-0.6,0.3,-0.3,-0.029,-5.5,-0.5,0.4242424242424242,0.0
28,2,315,2011,1656,256,571,83,173,352,154,185,120,168,266,8,105,121,749,17.6,0.574,0.324,0.4,13.9,4.2,0.0,4.3,0.124,0.8,1.2,0.3333333333333333,2.0
12,0,834,2011,119,24,61,4,20,48,5,7,20,24,3,3,6,10,57,12.0,0.445,0.115,2.1,8.6,-0.1,0.1,0.0,0.004,-5.7,-0.1,0.6060606060606061,0.0
9,4,511,2011,1608,318,718,111,207,450,79,91,137,161,133,20,103,155,826,14.9,0.545,0.127,1.0,12.0,1.4,0.3,1.7,0.05,-1.4,0.2,0.3484848484848485,1.0
5,1,835,2011,1424,194,442,0,194,440,106,192,202,389,27,62,81,134,494,13.3,0.469,0.434,3.3,13.3,0.3,0.9,1.1,0.038,-4.7,-1.0,0.3181818181818182,2.0
9,0,401,2011,568,88,209,0,88,208,29,52,86,140,16,20,36,84,205,10.4,0.442,0.249,2.7,13.4,-0.5,0.4,-0.2,-0.014,-7.8,-0.8,0.3484848484848485,0.0
34,1,360,2011,1078,117,218,0,117,217,33,62,148,249,47,32,60,156,267,11.5,0.544,0.284,2.3,19.7,0.7,1.0,1.7,0.076,-2.6,-0.2,0.303030303030303,0.0
25,0,649,2011,812,131,291,3,128,283,18,34,158,246,31,34,33,111,283,14.3,0.462,0.117,3.1,9.7,0.2,1.6,1.8,0.109,-2.2,0.0,0.5303030303030303,0.0
2,2,487,2011,1792,281,767,69,212,541,168,213,204,234,289,20,119,79,799,14.9,0.464,0.278,0.8,12.1,-0.2,0.5,0.3,0.009,-0.8,0.6,0.106060606060606,0.0
17,1,213,2011,1418,205,498,37,168,360,136,195,234,311,38,31,77,95,583,12.9,0.499,0.392,1.6,11.7,0.6,1.2,1.8,0.059,-2.1,0.0,0.3939393939393939,2.0
12,3,17,2010,1452,160,406,45,115,263,92,119,192,267,60,25,103,121,457,9.6,0.499,0.293,1.3,18.3,-0.8,1.4,0.7,0.022,-2.8,-0.3,0.3902439024390244,0.0
29,3,351,2010,286,31,81,18,13,35,14,18,21,23,18,6,13,24,94,8.5,0.529,0.222,1.5,12.8,0.1,0.2,0.3,0.051,-1.7,0.0,0.7439024390243902,0.0
27,3,553,2010,137,15,55,3,12,39,3,9,24,30,6,2,8,15,36,1.0,0.305,0.164,1.2,11.9,-0.6,0.1,-0.4,-0.143,-10.8,-0.3,0.5853658536585366,0.0
12,2,259,2010,1841,206,486,32,174,370,99,133,155,223,289,26,194,130,543,10.8,0.499,0.274,1.1,26.3,-1.3,1.6,0.3,0.008,-2.2,-0.1,0.3902439024390244,2.0
34,1,830,2010,1063,139,253,0,139,252,68,101,153,251,35,42,38,115,346,15.3,0.582,0.399,3.0,11.3,1.8,0.8,2.6,0.119,-0.9,0.3,0.2804878048780488,0.0
1,2,56,2010,162,23,67,0,23,62,6,12,13,17,12,0,16,20,52,2.2,0.36,0.179,0.0,18.1,-0.8,0.3,-0.5,-0.139,-11.1,-0.4,0.6829268292682927,0.0
28,0,195,2010,2309,432,1004,3,429,986,276,402,482,699,204,68,268,332,1143,14.6,0.484,0.4,2.1,18.5,-1.9,2.9,1.1,0.022,-2.6,-0.4,0.2926829268292683,1.0
0,4,436,2010,160,27,77,9,18,50,4,6,19,28,15,0,15,13,67,7.6,0.421,0.078,0.0,15.8,-0.4,0.1,-0.3,-0.09,-5.5,-0.1,0.5365853658536586,0.0
34,4,436,2010,867,165,423,24,141,322,69,78,55,77,102,3,68,50,423,12.6,0.462,0.184,0.3,12.9,-0.6,0.3,-0.3,-0.014,-3.4,-0.3,0.2804878048780488,0.0
13,4,218,2010,118,21,51,2,19,46,18,23,12,27,2,5,6,7,62,19.4,0.507,0.451,3.2,8.9,0.2,0.2,0.4,0.144,-2.0,0.0,0.6951219512195121,0.0
32,3,398,2010,463,76,115,0,76,114,26,37,61,97,24,17,19,50,178,18.8,0.678,0.322,3.0,12.6,1.2,0.4,1.6,0.167,2.1,0.5,0.4756097560975609,0.0
22,4,528,2010,2541,299,602,86,213,383,113,147,416,521,155,17,107,114,797,13.5,0.598,0.244,0.5,13.8,3.4,1.8,5.3,0.1,0.2,1.4,0.5121951219512195,1.0
11,4,678,2010,1265,179,395,41,138,257,77,101,187,224,65,26,70,127,476,13.0,0.542,0.256,1.5,13.7,0.5,1.9,2.4,0.091,-0.1,0.6,0.4512195121951219,2.0
1,1,554,2010,241,28,71,2,26,61,5,8,38,55,10,7,5,36,63,8.7,0.423,0.113,2.3,6.3,-0.1,0.4,0.4,0.075,-5.2,-0.2,0.6829268292682927,0.0
5,1,554,2010,399,51,135,14,37,79,14,18,65,88,20,10,11,44,130,11.0,0.455,0.133,1.9,7.1,0.0,0.3,0.3,0.032,-2.8,-0.1,0.2317073170731707,0.0
32,3,289,2010,1218,142,293,35,107,219,69,97,98,139,81,19,70,106,388,10.7,0.578,0.331,1.3,17.3,0.8,0.4,1.2,0.048,-2.2,-0.1,0.4756097560975609,0.0
17,3,535,2010,419,55,154,17,38,94,33,42,47,70,28,7,19,44,160,10.8,0.464,0.273,1.3,9.9,0.1,0.2,0.3,0.035,-2.9,-0.1,0.2073170731707317,0.0
14,4,883,2010,527,65,160,2,63,143,33,52,28,37,18,3,13,48,165,7.0,0.451,0.325,0.5,6.6,-0.1,0.3,0.2,0.021,-5.3,-0.4,0.5609756097560976,0.0
18,3,158,2010,403,46,103,0,46,100,18,28,68,85,20,12,25,36,110,10.1,0.477,0.272,2.3,17.8,-0.4,0.5,0.1,0.015,-2.6,-0.1,0.2926829268292683,0.0
27,2,52,2010,277,46,101,5,41,89,13,22,25,36,45,1,38,31,110,9.3,0.497,0.218,0.3,25.6,-0.4,0.2,-0.3,-0.044,-5.1,-0.2,0.5853658536585366,0.0
17,4,874,2010,2069,271,682,103,168,393,64,92,189,240,148,54,95,163,709,10.2,0.491,0.135,2.0,11.6,0.4,0.9,1.3,0.03,-1.7,0.2,0.2073170731707317,2.0
6,4,230,2010,135,14,45,0,14,41,14,17,19,25,19,3,10,7,42,10.6,0.4,0.378,1.7,16.0,-0.2,0.2,0.0,0.007,-0.9,0.0,0.6951219512195121,0.0
8,0,294,2010,2222,303,550,0,303,549,145,233,353,601,105,45,81,196,751,18.0,0.575,0.424,1.6,11.0,4.7,1.9,6.6,0.143,0.4,1.4,0.3658536585365853,2.0
10,1,674,2010,868,149,267,0,149,265,30,42,114,200,41,37,31,77,328,16.7,0.574,0.157,3.0,9.8,1.7,0.7,2.4,0.134,0.3,0.5,0.524390243902439,0.0
19,3,693,2010,734,73,180,18,55,130,24,34,65,88,28,10,16,63,188,8.5,0.482,0.189,1.1,7.6,0.2,0.7,0.9,0.06,-2.3,-0.1,0.5609756097560976,0.0
22,4,41,2010,24,3,7,1,2,3,1,2,1,1,3,0,7,0,8,-1.2,0.508,0.286,0.0,47.0,-0.2,0.0,-0.2,-0.314,-13.2,-0.1,0.5121951219512195,0.0
11,4,527,2010,115,13,39,0,13,34,11,14,17,18,21,0,16,14,37,5.5,0.41,0.359,0.0,26.2,-0.4,0.1,-0.2,-0.093,-7.2,-0.2,0.4512195121951219,0.0
0,3,669,2010,21,2,6,0,2,5,3,3,1,3,2,0,3,1,7,9.2,0.478,0.5,0.0,29.1,0.0,0.0,0.0,-0.047,-6.0,0.0,0.5365853658536586,0.0
25,4,265,2010,1797,225,529,14,211,485,101,125,264,306,159,14,80,138,565,10.8,0.484,0.236,0.6,12.0,0.0,2.2,2.3,0.06,-2.2,-0.1,0.5,0.0
14,2,295,2010,860,95,233,25,70,147,34,44,61,73,151,4,70,83,249,9.4,0.493,0.189,0.4,21.7,-0.1,0.7,0.5,0.03,-3.3,-0.3,0.5609756097560976,0.0
34,2,425,2010,2606,398,972,34,364,857,301,393,282,317,574,35,261,175,1131,15.8,0.494,0.404,1.0,18.6,0.3,1.9,2.2,0.041,-0.8,0.8,0.2804878048780488,1.0
12,2,881,2010,134,13,35,5,8,20,6,8,11,12,27,0,8,16,37,10.8,0.48,0.229,0.0,17.2,0.1,0.1,0.2,0.065,-2.7,0.0,0.3902439024390244,0.0
6,2,724,2009,700,155,299,45,110,189,42,52,66,78,74,12,54,84,397,18.5,0.617,0.174,1.3,14.4,1.1,0.8,2.0,0.134,1.5,0.6,0.6707317073170732,0.0
29,1,193,2009,1494,275,495,0,275,493,88,161,326,526,65,39,112,224,638,17.7,0.564,0.325,1.9,16.5,1.8,2.8,4.6,0.147,-0.7,0.5,0.6097560975609756,2.0
2,3,210,2009,535,68,147,2,66,140,48,72,47,78,19,10,19,53,186,12.6,0.52,0.49,1.5,9.6,0.5,0.8,1.3,0.114,-0.6,0.2,0.5365853658536586,0.0
10,3,118,2009,1488,249,565,92,157,316,67,87,182,220,88,11,48,85,657,14.1,0.545,0.154,0.5,7.4,1.9,1.2,3.1,0.1,0.5,0.9,0.5121951219512195,0.0
14,3,196,2009,795,88,222,0,88,216,33,53,97,150,33,9,24,107,209,8.5,0.426,0.239,0.9,8.9,-0.1,0.6,0.5,0.031,-4.2,-0.4,0.4878048780487805,0.0
28,3,660,2009,1931,300,672,75,225,469,117,174,274,349,95,17,98,125,792,13.0,0.529,0.259,0.6,11.6,1.1,1.4,2.5,0.063,-1.1,0.4,0.3048780487804878,0.0
26,1,247,2009,383,56,151,2,54,146,26,36,44,62,21,13,23,25,140,8.5,0.42,0.238,2.4,12.1,-0.5,0.2,-0.3,-0.033,-5.5,-0.3,0.6585365853658537,0.0
19,2,181,2009,2109,376,789,46,330,674,148,174,151,192,432,4,202,92,946,16.5,0.546,0.221,0.1,18.9,1.9,1.1,2.9,0.067,-0.8,0.6,0.4512195121951219,1.0
27,1,171,2009,707,106,214,0,106,212,31,48,106,160,14,22,15,97,243,14.3,0.517,0.224,2.5,6.0,0.9,1.0,1.9,0.129,-1.8,0.0,0.6097560975609756,0.0
9,2,779,2009,2896,528,1143,166,362,763,177,200,308,356,472,19,243,252,1399,16.3,0.568,0.175,0.5,16.5,3.0,1.6,4.7,0.077,0.7,2.0,0.3170731707317073,1.0
8,3,54,2009,915,137,295,29,108,200,46,56,140,174,34,26,48,114,349,12.8,0.546,0.19,2.4,13.1,0.6,0.7,1.3,0.067,-1.8,0.1,0.3292682926829268,0.0
31,4,194,2009,1664,255,512,4,251,496,148,194,157,223,53,18,62,176,662,12.5,0.554,0.379,0.8,9.4,2.0,0.3,2.3,0.066,-2.8,-0.3,0.4878048780487805,0.0
22,2,814,2009,1087,179,391,68,111,216,55,68,68,108,112,3,55,116,481,14.9,0.571,0.174,0.2,11.6,1.8,0.4,2.2,0.097,-0.4,0.5,0.3536585365853658,0.0
17,4,870,2009,1384,190,448,64,126,286,61,70,126,159,74,5,74,72,505,9.6,0.527,0.156,0.3,13.4,0.3,0.1,0.4,0.014,-3.5,-0.5,0.1829268292682926,0.0
28,4,850,2009,2677,533,1165,36,497,1024,348,465,314,380,414,26,216,204,1450,18.2,0.529,0.399,0.7,13.6,3.3,2.1,5.4,0.097,1.3,2.2,0.3048780487804878,1.0
17,2,432,2009,2339,397,952,77,320,737,223,270,167,191,356,2,233,98,1094,13.0,0.511,0.284,0.1,17.9,-0.6,0.7,0.1,0.002,-2.9,-0.5,0.1829268292682926,2.0
5,4,170,2009,115,15,39,6,9,17,4,6,9,17,5,3,5,9,40,12.3,0.48,0.154,2.0,10.7,0.0,0.2,0.2,0.083,-0.2,0.1,0.7439024390243902,0.0
26,3,794,2009,32,4,10,0,4,8,2,4,2,2,1,2,1,4,10,5.2,0.425,0.4,4.4,7.8,0.0,0.0,0.0,-0.039,-8.1,-0.1,0.6585365853658537,0.0
11,1,845,2009,511,81,225,0,81,221,84,113,78,138,28,8,21,70,246,14.6,0.448,0.502,1.1,7.1,0.1,0.6,0.7,0.07,-3.3,-0.2,0.3902439024390244,0.0
